処理時間	平方根和の差	世代交代数	個体集団内の個体の数	エリート保存戦略で残す個体の数	トーナメント選択で無作為抽出する個体の数	突然変異確率	フロイド問題におけるN	選択方式	交叉方式
0.008909	0.001511	100	100	1	1	0.100000	16	トーナメント選択	一様交叉
0.007504	0.000970	100	100	1	1	0.100000	16	トーナメント選択	1点交叉
0.009042	0.000970	100	100	1	1	0.100000	16	ランキング選択	2点交叉
0.010063	0.003936	100	100	1	1	0.100000	16	ランキング選択	一様交叉
0.010332	0.000970	100	100	1	1	0.100000	16	ランキング選択	1点交叉
0.014386	0.000691	100	100	1	1	0.010000	32	トーナメント選択	2点交叉
0.019636	0.001097	100	100	1	1	0.010000	32	トーナメント選択	一様交叉
0.015784	0.007411	100	100	1	1	0.010000	32	トーナメント選択	1点交叉
0.015518	0.000226	100	100	1	1	0.010000	32	ランキング選択	2点交叉
0.019399	0.006825	100	100	1	1	0.010000	32	ランキング選択	一様交叉
0.015506	0.001275	100	100	1	1	0.010000	32	ランキング選択	1点交叉
0.027128	0.002788	100	100	1	1	0.010000	64	トーナメント選択	2点交叉
0.037798	0.017407	100	100	1	1	0.010000	64	トーナメント選択	一様交叉
0.026741	0.004572	100	100	1	1	0.010000	64	トーナメント選択	1点交叉
0.028065	0.002684	100	100	1	1	0.010000	64	ランキング選択	2点交叉
0.032952	0.007135	100	100	1	1	0.010000	64	ランキング選択	一様交叉
0.028214	0.020719	100	100	1	1	0.010000	64	ランキング選択	1点交叉
0.009419	0.001292	100	100	1	1	0.010000	16	トーナメント選択	2点交叉
0.009087	0.000970	100	100	1	1	0.010000	16	トーナメント選択	一様交叉
0.008971	0.001292	100	100	1	1	0.010000	16	トーナメント選択	1点交叉
0.009019	0.003936	100	100	1	1	0.010000	16	ランキング選択	2点交叉
0.010177	0.001292	100	100	1	1	0.010000	16	ランキング選択	一様交叉
0.008727	0.000970	100	100	1	1	0.010000	16	ランキング選択	1点交叉
0.085192	0.000193	100	500	1	10	0.100000	32	トーナメント選択	2点交叉
0.097644	0.000223	100	500	1	10	0.100000	32	トーナメント選択	一様交叉
0.079624	0.000354	100	500	1	10	0.100000	32	トーナメント選択	1点交叉
0.101871	0.000958	100	500	1	10	0.100000	32	ランキング選択	2点交叉
0.113786	0.001305	100	500	1	10	0.100000	32	ランキング選択	一様交叉
0.099869	0.001252	100	500	1	10	0.100000	32	ランキング選択	1点交叉
0.162085	0.000033	100	500	1	10	0.100000	64	トーナメント選択	2点交叉
0.186515	0.001525	100	500	1	10	0.100000	64	トーナメント選択	一様交叉
0.155055	0.003575	100	500	1	10	0.100000	64	トーナメント選択	1点交叉
0.174828	0.000126	100	500	1	10	0.100000	64	ランキング選択	2点交叉
0.194870	0.000464	100	500	1	10	0.100000	64	ランキング選択	一様交叉
0.167212	0.001037	100	500	1	10	0.100000	64	ランキング選択	1点交叉
0.051307	0.000970	100	500	1	10	0.100000	16	トーナメント選択	2点交叉
0.061239	0.000970	100	500	1	10	0.100000	16	トーナメント選択	一様交叉
0.050318	0.000970	100	500	1	10	0.100000	16	トーナメント選択	1点交叉
0.068194	0.000970	100	500	1	10	0.100000	16	ランキング選択	2点交叉
0.083741	0.000970	100	500	1	10	0.100000	16	ランキング選択	一様交叉
0.070293	0.000970	100	500	1	10	0.100000	16	ランキング選択	1点交叉
0.086153	0.000457	100	500	1	10	0.010000	32	トーナメント選択	2点交叉
0.094975	0.001128	100	500	1	10	0.010000	32	トーナメント選択	一様交叉
0.080046	0.001128	100	500	1	10	0.010000	32	トーナメント選択	1点交叉
0.100410	0.000434	100	500	1	10	0.010000	32	ランキング選択	2点交叉
0.112136	0.000189	100	500	1	10	0.010000	32	ランキング選択	一様交叉
0.099234	0.000799	100	500	1	10	0.010000	32	ランキング選択	1点交叉
0.157115	0.000539	100	500	1	10	0.010000	64	トーナメント選択	2点交叉
0.188043	0.001728	100	500	1	10	0.010000	64	トーナメント選択	一様交叉
0.155180	0.000031	100	500	1	10	0.010000	64	トーナメント選択	1点交叉
0.173179	0.000064	100	500	1	10	0.010000	64	ランキング選択	2点交叉
0.199729	0.002474	100	500	1	10	0.010000	64	ランキング選択	一様交叉
0.174931	0.000344	100	500	1	10	0.010000	64	ランキング選択	1点交叉
0.050210	0.000970	100	500	1	10	0.010000	16	トーナメント選択	2点交叉
0.056394	0.000970	100	500	1	10	0.010000	16	トーナメント選択	一様交叉
0.057068	0.000970	100	500	1	10	0.010000	16	トーナメント選択	1点交叉
0.075978	0.000970	100	500	1	10	0.010000	16	ランキング選択	2点交叉
0.075174	0.000970	100	500	1	10	0.010000	16	ランキング選択	一様交叉
0.067871	0.000970	100	500	1	10	0.010000	16	ランキング選択	1点交叉
0.074463	0.000231	100	500	1	1	0.100000	32	トーナメント選択	2点交叉
0.086810	0.002891	100	500	1	1	0.100000	32	トーナメント選択	一様交叉
0.078965	0.001077	100	500	1	1	0.100000	32	トーナメント選択	1点交叉
0.117113	0.000293	100	500	1	1	0.100000	32	ランキング選択	2点交叉
0.117016	0.000453	100	500	1	1	0.100000	32	ランキング選択	一様交叉
0.099231	0.001662	100	500	1	1	0.100000	32	ランキング選択	1点交叉
0.141082	0.000045	100	500	1	1	0.100000	64	トーナメント選択	2点交叉
0.169369	0.001636	100	500	1	1	0.100000	64	トーナメント選択	一様交叉
0.146827	0.002200	100	500	1	1	0.100000	64	トーナメント選択	1点交叉
0.179205	0.000383	100	500	1	1	0.100000	64	ランキング選択	2点交叉
0.194730	0.000305	100	500	1	1	0.100000	64	ランキング選択	一様交叉
0.176703	0.003659	100	500	1	1	0.100000	64	ランキング選択	1点交叉
0.041432	0.000970	100	500	1	1	0.100000	16	トーナメント選択	2点交叉
0.050514	0.000970	100	500	1	1	0.100000	16	トーナメント選択	一様交叉
0.044649	0.000970	100	500	1	1	0.100000	16	トーナメント選択	1点交叉
0.069831	0.000970	100	500	1	1	0.100000	16	ランキング選択	2点交叉
0.080544	0.000970	100	500	1	1	0.100000	16	ランキング選択	一様交叉
0.073686	0.000970	100	500	1	1	0.100000	16	ランキング選択	1点交叉
0.073931	0.000310	100	500	1	1	0.010000	32	トーナメント選択	2点交叉
0.101178	0.000227	100	500	1	1	0.010000	32	トーナメント選択	一様交叉
0.074847	0.000434	100	500	1	1	0.010000	32	トーナメント選択	1点交叉
0.101062	0.001960	100	500	1	1	0.010000	32	ランキング選択	2点交叉
0.112965	0.000378	100	500	1	1	0.010000	32	ランキング選択	一様交叉
0.102719	0.000095	100	500	1	1	0.010000	32	ランキング選択	1点交叉
0.144680	0.000908	100	500	1	1	0.010000	64	トーナメント選択	2点交叉
0.167252	0.000861	100	500	1	1	0.010000	64	トーナメント選択	一様交叉
0.137892	0.000148	100	500	1	1	0.010000	64	トーナメント選択	1点交叉
0.172231	0.001115	100	500	1	1	0.010000	64	ランキング選択	2点交叉
0.194740	0.001977	100	500	1	1	0.010000	64	ランキング選択	一様交叉
0.167552	0.000099	100	500	1	1	0.010000	64	ランキング選択	1点交叉
0.040725	0.000970	100	500	1	1	0.010000	16	トーナメント選択	2点交叉
0.056445	0.000970	100	500	1	1	0.010000	16	トーナメント選択	一様交叉
0.040426	0.000970	100	500	1	1	0.010000	16	トーナメント選択	1点交叉
0.067593	0.001511	100	500	1	1	0.010000	16	ランキング選択	2点交叉
0.080984	0.001292	100	500	1	1	0.010000	16	ランキング選択	一様交叉
0.068998	0.000970	100	500	1	1	0.010000	16	ランキング選択	1点交叉
0.165810	0.000602	100	1000	1	10	0.100000	32	トーナメント選択	2点交叉
0.191904	0.000010	100	1000	1	10	0.100000	32	トーナメント選択	一様交叉
0.164070	0.000124	100	1000	1	10	0.100000	32	トーナメント選択	1点交叉
0.257065	0.000232	100	1000	1	10	0.100000	32	ランキング選択	2点交叉
0.277999	0.000183	100	1000	1	10	0.100000	32	ランキング選択	一様交叉
0.269738	0.000297	100	1000	1	10	0.100000	32	ランキング選択	1点交叉
0.305212	0.000736	100	1000	1	10	0.100000	64	トーナメント選択	2点交叉
0.367328	0.001952	100	1000	1	10	0.100000	64	トーナメント選択	一様交叉
0.306042	0.001379	100	1000	1	10	0.100000	64	トーナメント選択	1点交叉
0.400637	0.000343	100	1000	1	10	0.100000	64	ランキング選択	2点交叉
0.445624	0.000013	100	1000	1	10	0.100000	64	ランキング選択	一様交叉
0.390548	0.000022	100	1000	1	10	0.100000	64	ランキング選択	1点交叉
0.111752	0.000970	100	1000	1	10	0.100000	16	トーナメント選択	2点交叉
0.116427	0.000970	100	1000	1	10	0.100000	16	トーナメント選択	一様交叉
0.118042	0.000970	100	1000	1	10	0.100000	16	トーナメント選択	1点交叉
0.203563	0.000970	100	1000	1	10	0.100000	16	ランキング選択	2点交叉
0.212842	0.000970	100	1000	1	10	0.100000	16	ランキング選択	一様交叉
0.190322	0.000970	100	1000	1	10	0.100000	16	ランキング選択	1点交叉
0.164912	0.000122	100	1000	1	10	0.010000	32	トーナメント選択	2点交叉
0.203718	0.000167	100	1000	1	10	0.010000	32	トーナメント選択	一様交叉
0.167376	0.000094	100	1000	1	10	0.010000	32	トーナメント選択	1点交叉
0.261314	0.000180	100	1000	1	10	0.010000	32	ランキング選択	2点交叉
0.283608	0.000387	100	1000	1	10	0.010000	32	ランキング選択	一様交叉
0.271925	0.000003	100	1000	1	10	0.010000	32	ランキング選択	1点交叉
0.314643	0.001677	100	1000	1	10	0.010000	64	トーナメント選択	2点交叉
0.376264	0.001932	100	1000	1	10	0.010000	64	トーナメント選択	一様交叉
0.326039	0.000813	100	1000	1	10	0.010000	64	トーナメント選択	1点交叉
0.414625	0.000391	100	1000	1	10	0.010000	64	ランキング選択	2点交叉
0.451729	0.002838	100	1000	1	10	0.010000	64	ランキング選択	一様交叉
0.405542	0.000917	100	1000	1	10	0.010000	64	ランキング選択	1点交叉
0.116067	0.000970	100	1000	1	10	0.010000	16	トーナメント選択	2点交叉
0.118855	0.000970	100	1000	1	10	0.010000	16	トーナメント選択	一様交叉
0.097371	0.000970	100	1000	1	10	0.010000	16	トーナメント選択	1点交叉
0.192528	0.000970	100	1000	1	10	0.010000	16	ランキング選択	2点交叉
0.201889	0.000970	100	1000	1	10	0.010000	16	ランキング選択	一様交叉
0.190556	0.000970	100	1000	1	10	0.010000	16	ランキング選択	1点交叉
0.159191	0.000470	100	1000	1	1	0.100000	32	トーナメント選択	2点交叉
0.194371	0.000285	100	1000	1	1	0.100000	32	トーナメント選択	一様交叉
0.155330	0.000480	100	1000	1	1	0.100000	32	トーナメント選択	1点交叉
0.294644	0.000178	100	1000	1	1	0.100000	32	ランキング選択	2点交叉
0.301829	0.001061	100	1000	1	1	0.100000	32	ランキング選択	一様交叉
0.290189	0.000915	100	1000	1	1	0.100000	32	ランキング選択	1点交叉
0.286103	0.000030	100	1000	1	1	0.100000	64	トーナメント選択	2点交叉
0.362264	0.000388	100	1000	1	1	0.100000	64	トーナメント選択	一様交叉
0.291201	0.000187	100	1000	1	1	0.100000	64	トーナメント選択	1点交叉
0.414382	0.000905	100	1000	1	1	0.100000	64	ランキング選択	2点交叉
0.460814	0.000609	100	1000	1	1	0.100000	64	ランキング選択	一様交叉
0.402239	0.000342	100	1000	1	1	0.100000	64	ランキング選択	1点交叉
0.091899	0.000970	100	1000	1	1	0.100000	16	トーナメント選択	2点交叉
0.107433	0.000970	100	1000	1	1	0.100000	16	トーナメント選択	一様交叉
0.099158	0.000970	100	1000	1	1	0.100000	16	トーナメント選択	1点交叉
0.213197	0.000970	100	1000	1	1	0.100000	16	ランキング選択	2点交叉
0.230123	0.000970	100	1000	1	1	0.100000	16	ランキング選択	一様交叉
0.205368	0.000970	100	1000	1	1	0.100000	16	ランキング選択	1点交叉
0.160954	0.000072	100	1000	1	1	0.010000	32	トーナメント選択	2点交叉
0.188857	0.000399	100	1000	1	1	0.010000	32	トーナメント選択	一様交叉
0.156772	0.000260	100	1000	1	1	0.010000	32	トーナメント選択	1点交叉
0.278589	0.000167	100	1000	1	1	0.010000	32	ランキング選択	2点交叉
0.297922	0.000131	100	1000	1	1	0.010000	32	ランキング選択	一様交叉
0.274924	0.000070	100	1000	1	1	0.010000	32	ランキング選択	1点交叉
0.296065	0.000716	100	1000	1	1	0.010000	64	トーナメント選択	2点交叉
0.345821	0.000130	100	1000	1	1	0.010000	64	トーナメント選択	一様交叉
0.285652	0.001343	100	1000	1	1	0.010000	64	トーナメント選択	1点交叉
0.408545	0.000115	100	1000	1	1	0.010000	64	ランキング選択	2点交叉
0.442046	0.000101	100	1000	1	1	0.010000	64	ランキング選択	一様交叉
0.406240	0.002828	100	1000	1	1	0.010000	64	ランキング選択	1点交叉
0.089784	0.000970	100	1000	1	1	0.010000	16	トーナメント選択	2点交叉
0.095731	0.000970	100	1000	1	1	0.010000	16	トーナメント選択	一様交叉
0.079280	0.000970	100	1000	1	1	0.010000	16	トーナメント選択	1点交叉
0.204771	0.000970	100	1000	1	1	0.010000	16	ランキング選択	2点交叉
0.209156	0.000970	100	1000	1	1	0.010000	16	ランキング選択	一様交叉
0.196894	0.000970	100	1000	1	1	0.010000	16	ランキング選択	1点交叉
0.001521	0.038118	100	10	1	10	0.100000	32	トーナメント選択	2点交叉
0.001735	0.009345	100	10	1	10	0.100000	32	トーナメント選択	一様交叉
0.001694	0.028834	100	10	1	10	0.100000	32	トーナメント選択	1点交叉
0.001361	0.045107	100	10	1	10	0.100000	32	ランキング選択	2点交叉
0.001739	0.024249	100	10	1	10	0.100000	32	ランキング選択	一様交叉
0.001349	0.015273	100	10	1	10	0.100000	32	ランキング選択	1点交叉
0.002647	0.154345	100	10	1	10	0.100000	64	トーナメント選択	2点交叉
0.003084	0.048092	100	10	1	10	0.100000	64	トーナメント選択	一様交叉
0.002733	0.022421	100	10	1	10	0.100000	64	トーナメント選択	1点交叉
0.002494	0.088112	100	10	1	10	0.100000	64	ランキング選択	2点交叉
0.003550	0.006685	100	10	1	10	0.100000	64	ランキング選択	一様交叉
0.002585	0.088112	100	10	1	10	0.100000	64	ランキング選択	1点交叉
0.001033	0.008142	100	10	1	10	0.100000	16	トーナメント選択	2点交叉
0.000873	0.011141	100	10	1	10	0.100000	16	トーナメント選択	一様交叉
0.000844	0.000970	100	10	1	10	0.100000	16	トーナメント選択	1点交叉
0.000743	0.001786	100	10	1	10	0.100000	16	ランキング選択	2点交叉
0.000970	0.020102	100	10	1	10	0.100000	16	ランキング選択	一様交叉
0.000798	0.000970	100	10	1	10	0.100000	16	ランキング選択	1点交叉
0.002372	0.112590	100	10	1	10	0.010000	32	トーナメント選択	2点交叉
0.001582	0.057910	100	10	1	10	0.010000	32	トーナメント選択	一様交叉
0.001328	0.036330	100	10	1	10	0.010000	32	トーナメント選択	1点交叉
0.001259	0.055394	100	10	1	10	0.010000	32	ランキング選択	2点交叉
0.001570	0.087985	100	10	1	10	0.010000	32	ランキング選択	一様交叉
0.001244	0.004819	100	10	1	10	0.010000	32	ランキング選択	1点交叉
0.002690	0.000101	100	10	1	10	0.010000	64	トーナメント選択	2点交叉
0.003107	0.070718	100	10	1	10	0.010000	64	トーナメント選択	一様交叉
0.002719	0.050142	100	10	1	10	0.010000	64	トーナメント選択	1点交叉
0.003060	0.065714	100	10	1	10	0.010000	64	ランキング選択	2点交叉
0.003050	0.013870	100	10	1	10	0.010000	64	ランキング選択	一様交叉
0.002732	0.042914	100	10	1	10	0.010000	64	ランキング選択	1点交叉
0.000806	0.021082	100	10	1	10	0.010000	16	トーナメント選択	2点交叉
0.000875	0.007760	100	10	1	10	0.010000	16	トーナメント選択	一様交叉
0.000802	0.008795	100	10	1	10	0.010000	16	トーナメント選択	1点交叉
0.000723	0.040168	100	10	1	10	0.010000	16	ランキング選択	2点交叉
0.000872	0.043661	100	10	1	10	0.010000	16	ランキング選択	一様交叉
0.000798	0.001511	100	10	1	10	0.010000	16	ランキング選択	1点交叉
0.001327	0.014830	100	10	1	1	0.100000	32	トーナメント選択	2点交叉
0.001517	0.003692	100	10	1	1	0.100000	32	トーナメント選択	一様交叉
0.001332	0.001870	100	10	1	1	0.100000	32	トーナメント選択	1点交叉
0.001465	0.017221	100	10	1	1	0.100000	32	ランキング選択	2点交叉
0.001537	0.047959	100	10	1	1	0.100000	32	ランキング選択	一様交叉
0.001238	0.012882	100	10	1	1	0.100000	32	ランキング選択	1点交叉
0.002876	0.110616	100	10	1	1	0.100000	64	トーナメント選択	2点交叉
0.003471	0.053685	100	10	1	1	0.100000	64	トーナメント選択	一様交叉
0.002555	0.020600	100	10	1	1	0.100000	64	トーナメント選択	1点交叉
0.003004	0.003538	100	10	1	1	0.100000	64	ランキング選択	2点交叉
0.002982	0.053685	100	10	1	1	0.100000	64	ランキング選択	一様交叉
0.002631	0.024261	100	10	1	1	0.100000	64	ランキング選択	1点交叉
0.000763	0.003936	100	10	1	1	0.100000	16	トーナメント選択	2点交叉
0.000757	0.017922	100	10	1	1	0.100000	16	トーナメント選択	一様交叉
0.000832	0.011302	100	10	1	1	0.100000	16	トーナメント選択	1点交叉
0.000731	0.008877	100	10	1	1	0.100000	16	ランキング選択	2点交叉
0.000812	0.014437	100	10	1	1	0.100000	16	ランキング選択	一様交叉
0.000844	0.023879	100	10	1	1	0.100000	16	ランキング選択	1点交叉
0.001285	0.000505	100	10	1	1	0.010000	32	トーナメント選択	2点交叉
0.001457	0.014912	100	10	1	1	0.010000	32	トーナメント選択	一様交叉
0.001337	0.029056	100	10	1	1	0.010000	32	トーナメント選択	1点交叉
0.001304	0.031969	100	10	1	1	0.010000	32	ランキング選択	2点交叉
